exhale	Eks'hEIl	
exhaust	@ɡ'zo:st	
exhaustive	@ɡ'zo:stIv	
exhibit	@ɡ'zIb@t	
exile	Eɡza:Il	
exist	@ɡ'zIst	
exit	'Eɡz@t	'Eks@t
exodus	'Eks@d@s	
exotic	@ɡ'zOtIk	
expand	@k'spAnd	
expanse	@k'spAns	
expect	@k'spEkt	
expedition	Eksp@'dIS@n	
expel	@k'spEl	
expend	@k'spEnd	
expenditure	Ek'spEnd@tS@	
expense	@k'spEns	
expensive	@k'spEnsIv	
experience	@k'spI@ri:@ns	
experiment	@k'spEr@m@nt	
expert	'Eksp@:t	
expire	@k'spa:I@	
explain	@k'splEIn	
expletive	@k'spli:tIv	
explode	@k'spl@Ud	
exploit	@k'splo:It	
explore	@k'splo:	
explosion	@k'spl@UZ@n	
explosive	Ek'spl@UsIv	
export	@k'spo:t	'Ekspo:t
expose	@k'sp@Uz	
exposure	@k'sp@UZ@	
express	@k'sprEs	
expression	@k'sprES@n	
expressway	Ek'sprEswEI	
expulsion	@k'spalS@n	
exquisite	Ek'skwIz@t	
extend	@k'stEnd	
extension	@k'stEnS@n	
extensive	@k'stEnsIv	
extent	@k'stEnt	
exterior	@k'stI@ri:@	
exterminate	@k'st@:m@nEIt	
external	@k'st@:n@l	
extinct	@k'stINkt	
extinguish	@k'stINɡwIS	
extortion	@k'sto:S@n	
extra	'Ekstr@	
extract	@k'strAkt	
extraordinary	@k'stro:d@nri:	
extravagant	@k'strAv@ɡ@nt	
extreme	@k'stri:m	
extremism	@k'stri:mIz@m	
eye	a:I	
eyebrow	'a:Ibra:U	
eyelash	'a:IlAS	
eyelid	'a:IlId	
eyesight	'a:Isa:It	
eyesore	'a:Iso:	
eyewitness	'a:IwItn@s	
f	Ef	
fable	'fEIb@l	
fabric	'fAbrIk	
fabricate	'fAbr@kEIt	
fabulous	'fAbj@l@s	
facade	f@'sa:d	
face	fEIs	
faceless	'fEIsl@s	
facelift	'fEIslIft	
facet	'fAs@t	
facilitate	f@'sIl@tEIt	
facility	f@'sIl@ti:	
facsimile	fAk'sIm@li:	
fact	fAkt	
faction	'fAkS@n	
factor	'fAkt@	
factory	fAktri:	
factual	'fAktSu:@l	
faculty	'fAk@lti:	
fad	fAd	
fade	fEId	
faeces	'fi:si:z	
fag	fAɡ	
fahrenheit	'fAr@nha:It	
fail	fEIl	
failing	'fEIlIN	
failure	'fEIlj@	
faint	fEInt	
fair	fE@	
fairly	'fE@li:	
fairway	'fE@wEI	
fairy	'fE@ri:	
fairybread	'fE@ri:brEd	
fairyfloss	'fE@ri:flOs	
fairytale	'fE@ri:tEIl	
faith	fEIT	
faithful	'fEITf@l	
fake	fEIk	
fall	fo:l	
fallacy	'fAl@si:	
fallible	'fAl@b@l	
fallout	'fo:la:Ut	
0	fOls	
falter	'fo:lt@	
fame	fEIm	
familiar	f@'mIlj@	
family	'fAm@li:	
familyallowance	fAmli:@'la:U@ns	
familylaw	fAmli:'lo:	
familyplanning	fAmli:'plAnIN	
familyroom	'fAmli:ru:m	
famine	'fAm@n	
famished	'fAmISt	
famous	'fEIm@s	
fan	fAn	
fanatic	f@'nAtIk	
fanbelt	'fAnbElt	
fanciful	'fAns@f@l	
fancy	'fAnsi:	
fang	fAN	
fantastic	fAn'tAstIk	
fantasy	'fAnt@si:	
far	fa:	
far-fetched	fa:-'fEtSt	
far-reaching	fa:-'ri:tSIN	
far-sighted	fa:-'sa:It@d	
farce	fa:s	
fare	fE@	
farewell	fE@'wEl	
farm	fa:m	
fart	fa:t	
farther	'fa:D@	
fascinate	'fAs@nEIt	
fashion	fAS@n	
fast	fa:st	
fastfood	fa:st'fu:d	
fasten	'fa:s@n	
fat	fAt	
fatcat	'fAtkAt	
fatal	'fEIt@l	
fatalistic	fEIt@'lIstIk	
fatality	f@'tAl@ti:	
fate	fEIt	
father	'fa:D@	
father-in-law	'fa:D@r-In-lo:	
fatigue	f@'ti:ɡ	
fatso	'fAts@U	
fault	fOlt	
fauna	'fo:n@	
favour	'fEIv@	
favourable	'fEIv@r@b@l	
favourite	'fEIv@r@t	
fax	fAks	
faze	fEIz	
fear	fI@	
fearful	'fI@f@l	
feasible	'fi:z@b@l	
feast	fi:st	
feat	fi:t	
feather	'fED@	
feature	'fi:tS@	
february	fEbru:Eri:	
fed	fEd	
federal	'fEd@r@l	
federate	'fEd@rEIt	
fee	fi:	
feeble	'fi:b@l	
feed	fi:d	
feedback	'fi:dbAk	
feel	fi:l	
feeler	'fi:l@	
feeling	'fi:lIN	
feet	fi:t	
feign	fEIn	
fell	fEl	
fellow	'fEl@U	
felony	'fEl@ni:	
felt	fElt	
female	'fi:mEIl	
feminine	'fEm@n@n	
feminist	'fEm@n@st	
fence	fEns	
fencing	'fEnsIN	
fend	fEnd	
feral	'fEr@l	
ferment	f@'mEnt	
ferocious	f@'r@US@s	
ferriswheel	'fEr@swi:l	
ferry	'fEri:	
fertile	'f@:ta:Il	
fertilisation	f@:t@la:I'zEIS@n	
fertiliser	'f@:t@la:Iz@	
fervent	'f@:v@nt	
fester	'fEst@	
festival	'fEst@v@l	
festive	'fEstIv	
festoon	fEs'tu:n	
fetch	fEtS	
fete	fEIt	
fetid	'fEt@d	
fetus	'fi:t@s	
feud	fju:d	
fever	'fi:v@	
few	fju:	
fiance	fi:'OnsEI	
fiancee	fi:'OnsEI	
fiasco	fi:'Ask@U	
fib	fIb	
fibre	'fa:Ib@	
fibreglass	fa:Ib@ɡla:s	
fibro	'fa:Ibr@U	
fiction	'fIkS@n	
fiddle	'fId@l	
fiddly	'fIdli:	
fidelity	f@'dEl@ti:	
fidget	'fIdZ@t	
field	fI@ld	
fierce	fI@s	
fiery	'fa:I@ri:	
fifteen	fIf'ti:n	
fifteenth	fIf'ti:nT	
fifth	fIfT	
fifty	'fIfti:	
fight	fa:It	
figment	fIɡm@nt	
figure	fIɡ@	
file	fa:Il	
filial	'fIli:@l	
filing	'fa:IlIN	
filipino	fIl@'pi:n@U	
fill	fIl	
fillet	'fIl@t	
filling	'fIlIN	
film	fIlm	
filter	'fIlt@	
filthy	'fIlTi:	
fin	fIn	
final	'fa:In@l	
finale	f@'na:li:	
finalise	'fa:In@la:Iz	
finalist	'fa:In@l@st	
finally	'fa:In@li:	
finance	'fa:InAns	
financial	f@'nAnS@l	
find	fa:Ind	
fine	fa:In	
finger	fINɡ@	
fingernail	fINɡ@nEIl	
fingerprint	fINɡ@prInt	
finicky	'fInIki:	
finish	fInIS	
finite	'fa:Ina:It	
fire	fa:I@	
firearm	'fa:I@ra:m	
firebreak	'fa:I@brEIk	
firefighter	'fa:I@fa:It@	
fireplace	'fa:I@plEIs	
fireproof	'fa:I@pru:f	
firewood	'fa:I@wUd	
fireworks	'fa:I@w@:ks	
firm	f@:m	
first	f@:st	
first-class	'f@:st-kla:s	
first-hand	'f@:sthAnd	
fish	fIS	
fisherman	'fIS@m@n	
fishy	'fISi:	
fist	fIst	
fit	fIt	
fitness	'fItn@s	
fitting	'fItIN	
five	fa:Iv	
fix	fIks	
fixture	'fIkstS@	
fizz	fIz	
fizzer	'fIz@	
fizzle	'fIz@l	
flab	flAb	
flabbergasted	'flAb@ɡa:st@d	'flAb@ɡAst@d
flaccid	'flAs@d	
flag	flAɡ	
flagon	flAɡ@n	
flagrant	flEIɡr@nt	
flair	flE@	
flak	flAk	
flake	flEIk	
flamboyant	flAm'bo:I@nt	
flame	flEIm	
flaming	'flEImIN	
flammable	'flAm@b@l	
flan	flAn	
flank	flANk	
flannel	'flAn@l	
flannelette	flAn@'lEt	
flap	flAp	
flapjack	'flApdZAk	
flare	flE@	
flash	flAS	
flashflood	flAS'flad	
flashback	'flASbAk	
flashlight	'flASla:It	
flashy	'flASi:	
flask	fla:sk	
flat	flAt	
flatette	flAt'Et	
flatten	'flAt@n	
flatter	'flAt@	
flatulence	'flAtS@l@ns	
flaunt	flo:nt	
flautist	'flo:t@st	
flavour	'flEIv@	
flaw	flo:	
flax	flAks	
flea	fli:	
fleamarket	'fli:ma:k@t	
flea-bitten	'fli:-bIt@n	
fled	flEd	
fledgling	'flEdZlIN	
flee	fli:	
fleece	fli:s	
fleet	fli:t	
fleeting	'fli:tIN	
flesh	flES	
flew	flu:	
flex	flEks	
flexible	'flEks@b@l	
flexitime	'flEksi:ta:Im	
flick	flIk	
flicker	'flIk@	
flight	fla:It	
flimsy	'flImzi:	
flinch	flIntS	
fling	flIN	
flint	flInt	
flip	flIp	
flippant	'flIp@nt	
flipper	'flIp@	
flirt	fl@:t	
flit	flIt	
float	fl@Ut	
flock	flOk	
flog	flOɡ	
flood	flad	
floodlight	'fladla:It	
floor	flo:	
floorboard	'flo:bo:d	
flop	flOp	
floppy	'flOpi:	
flora	'flo:r@	
floral	'flOr@l	
florist	'flOr@st	
floss	flOs	
flour	'fla:U@	
flourish	'flarIS	
flout	fla:Ut	
flow	fl@U	
flower	'fla:U@	
flowerbed	'fla:U@bEd	
flowery	'fla:U@ri:	
flown	fl@Un	
flu	flu:	
fluctuate	'flaktSu:EIt	
flue	flu:	
fluent	'flu:@nt	
fluff	flaf	
fluid	'flu:@d	
fluke	flu:k	
flunk	flaNk	
fluorescent	flU@'rEs@nt	
fluoride	'flU@ra:Id	
flurry	'flari:	
flush	flaS	
fluster	'flast@	
flute	flu:t	
flutter	'flat@	
fly	fla:I	
flyingsaucer	fla:IIN'so:s@	
foal	f@Ul	
foam	f@Um	
fob	fOb	
focus	'f@Uk@s	
fodder	'fOd@	
foetus	'fi:t@s	
fog	fOɡ	
foil	fo:Il	
fold	f@Uld	
folder	'f@Uld@	
foliage	'f@Uli:IdZ	
folk	f@Uk	
folklore	'f@Uklo:	
follow	'fOl@U	
follow-up	'fOl@U-ap	
follower	'fOl@U@	
following	'fOl@UIN	
folly	'fOli:	
fond	fOnd	
food	fu:d	
foodstuff	'fu:dstaf	
fool	fu:l	
foolproof	'fu:lpru:f	
foot	fUt	
football	fUtbo:l	
footing	'fUtIN	
footnote	'fUtn@Ut	
footpath	'fUtpa:T	
footprint	'fUtprInt	
footstep	'fUtstEp	
footwear	'fUtwE@	
for	fo:	
forage	'fOrIdZ	
forbearance	fo:'bE@r@ns	
forbid	f@'bId	
forbidding	f@'bIdIN	
force	fo:s	
forceful	'fo:sfUl	
forceps	'fo:s@ps	
forcible	'fo:s@b@l	
ford	fo:d	
fore	fo:	
forearm	'fo:ra:m	
forebear	'fo:bE@	
forecast	'fo:ka:st	
forefinger	fo:fINɡ@	
foreground	fo:ɡra:Und	
forehead	'fOr@d	
foreign	'fOr@n	
foreman	'fo:m@n	
foremost	'fo:m@Ust	
forensic	f@'rEnsIk	f@'rEnzIk
foresee	fo:'si:	
foreshadow	fo:'SAd@U	
forest	'fOr@st	
forestry	'fOr@stri:	
forever	f@r'Ev@	
foreword	'fo:w@:d	
forfeit	'fo:f@t	
forge	fo:dZ	
forget	f@'ɡEt	
forgive	f@'ɡIv	
fork	fo:k	
forklift	'fo:klIft	
forlorn	f@'lo:n	
form	fo:m	
formal	'fo:m@l	
format	'fo:mAt	
formation	fo:'mEIS@n	
former	'fo:m@	
formidable	'fo:m@d@b@l	fo:'mId@b@l
formula	'fo:mj@l@	
formulate	'fo:mj@lEIt	
forsake	f@'sEIk	
fort	fo:t	
forte	'fo:tEI	
forth	fo:T	
forthcoming	fo:T'kamIN	
forthright	'fo:Tra:It	
fortify	'fo:t@fa:I	
fortnight	'fo:tna:It	
fortress	'fo:tr@s	
fortunate	'fo:tS@n@t	
fortune	'fo:tS@n	
forty	'fo:ti:	
forum	'fo:r@m	
forward	'fo:w@d	
fossick	'fOsIk	
fossil	'fOs@l	
foster	'fOst@	
fought	fo:t	
foul	fa:Ul	
foul-mouthed	'fa:Ul-ma:UDd	
found	fa:Und	
foundation	fa:Un'dEIS@n	
fountain	'fa:Unt@n	
fountainpen	'fa:Unt@npEn	
four	fo:	
four-letterword	fo:-lEt@'w@:d	
four-wheeldrive	fo:-wi:l'dra:Iv	
fourteen	'fo:ti:n	
fourteenth	fo:'ti:nT	
fourth	fo:T	
fox	fOks	
foyer	'fo:I@	
fraction	'frAkS@n	
fracture	'frAktS@	
fragile	'frAdZa:Il	
fragment	frAɡm@nt	
fragrance	frEIɡr@ns	
frail	frEIl	
frame	frEIm	
framework	'frEImw@:k	
franchise	'frAntSa:Iz	
frank	frANk	
frankfurt	'frANkf@t	
frantic	'frAntIk	
fraternal	fr@'t@:n@l	
fraud	fro:d	
fraught	fro:t	
fray	frEI	
frazzled	'frAz@ld	
freak	fri:k	
freckle	'frEk@l	
free	fri:	
free-for-all	'fri:-f@r-o:l	
free-range	'fri:-rEIndZ	
freebie	'fri:bi:	
freedom	'fri:d@m	
freehand	'fri:hAnd	
freehold	'fri:h@Uld	
freelance	'fri:lAns	
freeloader	'fri:l@Ud@	
freestyle	'fri:sta:Il	
freeway	'frIwEI	
freeze	fri:z	
freeze-dry	'fri:z-dra:I	
freezer	'fri:z@	
freight	frEIt	
french	frEntS	
frenetic	fr@'nEtIk	
frenzy	'frEnzi:	
frequency	'fri:kw@nsi:	
frequent	'fri:kw@nt	
fresh	frES	
freshwater	'frESwo:t@	
fret	frEt	
friction	'frIkS@n	
friday	'fra:IdEI	
fridge	frIdZ	
fried	fra:Id	
friend	frEnd	
friendly	'frEndli:	
friendship	'frEndSIp	
fright	fra:It	
frighten	'fra:It@n	
frightful	'fra:ItfUl	
frill	frIl	
fringe	frIndZ	
frisk	frIsk	
fritter	'frIt@	
frivolous	'frIv@l@s	
frizzy	'frIzi:	
frock	frOk	
frog	frOɡ	
frogman	frOɡm@n	
frolic	'frOlIk	
from	frOm	
front	frant	
frontier	fran'tI@	
frost	frOst	
frostbite	'frOstba:It	
froth	frOT	
frown	fra:Un	
froze	fr@Uz	
frozen	'fr@Uz@n	
frugal	fru:ɡ@l	
fruit	fru:t	
fruitcake	'fru:tkEIk	
frustrate	fras'trEIt	
fry	fra:I	
fuck	fak	
fuckwit	'fakwIt	
fudge	fadZ	
fuel	'fju:@l	
fugitive	'fju:dZ@tIv	
fulfil	fUl'fIl	
full	fUl	
fullstop	fUl'stOp	
full-time	fUl-'ta:Im	
fully-fledged	'fUli:-flEdZd	
fumble	'famb@l	
fume	fju:m	
fumigate	fju:m@ɡEIt	
fun	fan	
function	'faNkS@n	
functional	'faNkS@n@l	
fund	fand	
fundamental	fand@'mEnt@l	
funeral	'fju:nr@l	
fungus	faNɡ@s	
funnel	'fan@l	
funnel-web	'fan@lwEb	
funny	'fani:	
fur	f@:	
furious	'fju:ri:@s	
furnace	'f@:n@s	
furnish	'f@:nIS	
furniture	'f@:nItS@	
furore	'fju:ro:	
furrow	'far@U	
further	'f@:D@	
furthest	'f@:D@st	
furtive	'f@:tIv	
fury	'fju:ri:	
fuse	fju:z	
fuss	fas	
fussy	'fasi:	
futile	'fju:ta:Il	
future	'fju:tS@	
futuretense	fju:tS@'tEns	
fuzz	faz	
fuzzy	'fazi:	
g	dZi:	
gable	ɡEIb@l	
gadget	ɡAdZ@t	
gag	ɡAɡ	
gaggle	ɡAɡ@l	
gaiety	ɡEI@ti:	
gain	ɡEIn	
gait	ɡEIt	
gala	ɡa:l@	
galah	ɡ@'la:	
galaxy	ɡAl@ksi:	
gale	ɡEIl	
gallbladder	ɡo:lblAd@	
gallery	ɡAl@ri:	
gallon	ɡAl@n	
gallop	ɡAl@p	
gallstone	ɡo:lst@Un	
galluppoll	ɡAl@pp@Ul	
galore	ɡ@'lo:	
galvanise	ɡAlv@na:Iz	
gamble	ɡAmb@l	
game	ɡEIm	
gaming	ɡEImIN	
gang	ɡAN	
gangrene	ɡANɡri:n	
gangster	ɡANst@	
gaol	dZEIl	
gap	ɡAp	
gape	ɡEIp	
garage	ɡAra:Z	
garbage	ɡa:bIdZ	
garden	ɡa:d@n	
gardener	ɡa:dn@	
gargle	ɡa:ɡ@l	
garish	ɡE@rIS	
garlic	ɡa:lIk	
garment	ɡa:m@nt	
garnish	ɡa:nIS	
garret	ɡAr@t	
gas	ɡAs	
gash	ɡAS	
gasket	ɡAsk@t	
gasp	ɡAsp	
gastric	ɡAstrIk	
gate	ɡEIt	
gatecrash	ɡEItkrAS	
gather	ɡAD@	
gaudy	ɡo:di:	
gauge	ɡEIdZ	
gaunt	ɡo:nt	
gauze	ɡo:z	
gave	ɡEIv	
gawk	ɡo:k	
gawky	ɡo:ki:	
gay	ɡEI	
gaze	ɡEIz	
gazump	ɡ@'zamp	
gdp	dZi:di:'pi:	
gear	ɡI@	
gel	dZEl	
gelatine	'dZEl@ti:n	
gem	dZEm	
gender	'dZEnd@	
gene	dZi:n	
general	'dZEnr@l	
generate	'dZEn@rEIt	
generation	dZEn@'rEIS@n	
generic	dZ@'nErIk	
generous	'dZEn@r@s	
genesis	'dZEn@s@s	
genetics	dZ@'nEtIks	
genial	'dZi:ni:@l	
genitals	'dZEn@t@lz	
genius	'dZi:ni:@s	
genocide	'dZEn@sa:Id	
genre	'ZOnr@	
gentile	'dZEnta:Il	
gentle	'dZEnt@l	
gentleman	'dZEnt@lm@n	
genuine	'dZEnju:@n	
geography	dZi:'Oɡr@fi:	
geology	dZi:'Ol@dZi:	
geometry	dZi:'Om@tri:	
geriatric	dZEri:'AtrIk	
geriatrics	dZEri:'AtrIks	
germ	dZ@:m	
german	'dZ@:m@n	
gerrymander	'dZEri:mAnd@	
gesticulate	dZEs'tIkj@lEIt	
gesture	'dZEstS@	
get	ɡEt	
ghastly	ɡa:stli:	
gherkin	ɡ@:k@n	
ghetto	ɡEt@U	
ghost	ɡ@Ust	
giant	'dZa:I@nt	
gibber	'dZIb@	
gibberish	'dZIb@rIS	
giddy	ɡIdi:	
gift	ɡIft	
gigantic	dZa:I'ɡAntIk	
giggle	ɡIɡ@l	
gild	ɡIld	
gilt	ɡIlt	
gimmick	ɡImIk	
ginger	'dZIndZ@	
gingerly	'dZIndZ@li:	
gingham	ɡIN@m	
gipsy	'dZIpsi:	
girl	ɡ@:l	
girlfriend	ɡ@:lfrEnd	
girls’	ɡ@:lz	
girth	ɡ@:T	
gist	dZIst	
give	ɡIv	
givenname	ɡIv@nnEIm	
glacier	ɡlEIsi:@	
glad	ɡlAd	
glamour	ɡlAm@	
glance	ɡlAns	
gland	ɡlAnd	
glare	ɡlE@	
glaring	ɡlE@rIN	
glass	ɡla:s	
gleam	ɡli:m	
glean	ɡli:n	
glee	ɡli:	
glib	ɡlIb	
glide	ɡla:Id	
glimmer	ɡlIm@	
glimpse	ɡlImps	
glint	ɡlInt	
glisten	ɡlIs@n	
glitter	ɡlIt@	
gloat	ɡl@Ut	
globe	ɡl@Ub	
gloomy	ɡlu:mi:	
glorious	ɡlo:ri:@s	
glory	ɡlo:ri:	
gloss	ɡlOs	
glossary	ɡlOs@ri:	
glove	ɡlav	
glow	ɡl@U	
glucose	ɡlu:k@Us	
glue	ɡlu:	
glum	ɡlam	
glut	ɡlat	
glutton	ɡlat@n	
gnash	nAS	
gnaw	no:	
gnp	dZi:En'pi:	
go	ɡ@U	
goal	ɡ@Ul	
goalkeeper	ɡ@Ulki:p@	
goat	ɡ@Ut	
gobble	ɡOb@l	
god	ɡOd	
goggle	ɡOɡ@l	
gold	ɡ@Uld	
golden	ɡ@Uld@n	
goldensyrup	ɡ@Uld@n'sIr@p	
goldmine	ɡ@Uldma:In	
golf	ɡOlf	
gone	ɡOn	
gonorrhoea	ɡOn@'ri:@	
good	ɡUd	
goodbye	ɡUd'ba:I	
goodness	ɡUdn@s	
goods	ɡUdz	
goose	ɡu:s	
gorge	ɡo:dZ	
gorgeous	ɡo:dZ@s	
gosh	ɡOS	
gossip	ɡOs@p	
got	ɡOt	
gouge	ɡa:UdZ	
gourmet	ɡo:mEI	
gout	ɡa:Ut	
govern	ɡav@n	
government	ɡav@nm@nt	
governor	ɡav@n@	
governor-general	ɡav@n@-'dZEnr@l	
gown	ɡa:Un	
gp	dZi:'pi:	
gpo	dZi:pi:'@U	
grab	ɡrAb	
grace	ɡrEIs	
gracious	ɡrEIS@s	
grade	ɡrEId	
gradual	ɡrAdZu:@l	
graduate	ɡrAdZu:@t	
graffiti	ɡr@'fi:ti:	
graft	ɡra:ft	
grain	ɡrEIn	
gram	ɡrAm	
grammar	ɡrAm@	
gran	ɡrAn	
grand	ɡrAnd	
grandchild	ɡrAntSa:Ild	
granddaughter	ɡrAndo:t@	
grandfather	ɡrAnfa:D@	
grandiose	ɡrAndi:@Us	
grandmother	ɡrAnmaD@	
grandparent	ɡrAnpE@r@nt	
grandson	ɡrAnsan	
grandstand	ɡrAnstAnd	
granite	ɡrAn@t	
grannysmith	ɡrAni:'smIT	
grant	ɡrAnt	
grape	ɡrEIp	
graph	ɡrAf	
graphic	ɡrAfIk	
graphite	ɡrAfa:It	
grapple	ɡrAp@l	
grasp	ɡrAsp	
grasping	ɡrAspIN	
grass	ɡra:s	
grassroots	ɡra:s'ru:ts	
grate	ɡrEIt	
grateful	ɡrEItfUl	
grater	ɡrEIt@	
grating	ɡrEItIN	
gratitude	ɡrAt@tSu:d	
grave	ɡrEIv	
gravel	ɡrAv@l	
graveyard	ɡrEIvja:d	
gravitate	ɡrAv@tEIt	
gravity	ɡrAv@ti:	
gravy	ɡrEIvi:	
graze	ɡrEIz	
grazier	ɡrEIzi:@	
grease	ɡri:s	
greaseproof	ɡri:spru:f	
great	ɡrEIt	
greedy	ɡri:di:	
greek	ɡri:k	
green	ɡri:n	
greengrocer	ɡri:nɡr@Us@	
greenhouse	ɡri:nha:Us	
greet	ɡri:t	
greeting	ɡri:tIN	
grenade	ɡr@'nEId	
grevillea	ɡr@'vIli:@	
grew	ɡru:	
grey	ɡrEI	
grid	ɡrId	
grief	ɡri:f	
grievance	ɡri:v@ns	
grill	ɡrIl	
grille	ɡrIl	
grim	ɡrIm	
grimace	ɡrIm@s	
grime	ɡra:Im	
grin	ɡrIn	
grind	ɡra:Ind	
grip	ɡrIp	
gripe	ɡra:Ip	
grisly	ɡrIzli:	
gristle	ɡrIs@l	
grit	ɡrIt	
grizzle	ɡrIz@l	
groan	ɡr@Un	
grocer	ɡr@Us@	
groceries	ɡr@Us@ri:z	
grog	ɡrOɡ	
groggy	ɡrOɡi:	
groin	ɡro:In	
groom	ɡru:m	
groomsman	ɡru:mzm@n	
groove	ɡru:v	
grope	ɡr@Up	
gross	ɡr@Us	
grotesque	ɡr@U'tEsk	
grotty	ɡrOti:	
grouch	ɡra:UtS	
ground	ɡra:Und	
groundwork	ɡra:Undw@:k	
group	ɡru:p	
grout	ɡra:Ut	
grove	ɡr@Uv	
grovel	ɡrOv@l	
grow	ɡr@U	
growl	ɡra:Ul	
grown	ɡr@Un	
growth	ɡr@UT	
grub	ɡrab	
grubby	ɡrabi:	
grudge	ɡradZ	
grudging	ɡradZIN	
gruelling	ɡru:@lIN	
gruesome	ɡru:s@m	
gruff	ɡraf	
grumble	ɡramb@l	
grumpy	ɡrampi:	
grunt	ɡrant	
guarantee	ɡAr@n'ti:	
guard	ɡa:d	
guardian	ɡa:di:@n	
guerilla	ɡ@'rIl@	
guess	ɡEs	
guest	ɡEst	
guffaw	ɡa'fo:	
guidance	ɡa:Id@ns	
guide	ɡa:Id	
guile	ɡa:Il	
guilt	ɡIlt	
guitar	ɡ@'ta:	
gulf	ɡalf	
gullet	ɡal@t	
gullible	ɡal@b@l	
gully	ɡali:	
gulp	ɡalp	
gum	ɡam	
gumboot	ɡambu:t	
gun	ɡan	
gurgle	ɡ@:ɡ@l	
gush	ɡaS	
gust	ɡast	
gusto	ɡast@U	
gut	ɡat	
gutter	ɡat@	
guy	ɡa:I	
guzzle	ɡaz@l	
gym	dZIm	
gymnasium	dZIm'nEIzi:@m	
gymnastics	dZIm'nAstIks	
gynaecologist	ɡa:In@'kOl@dZ@st	
gypsy	'dZIpsi:	
h	EItS	
habit	'hAb@t	
habitat	'hAb@tAt	
hack	hAk	
hacksaw	hAkso:	
had	hAd	
hadn't	'hAd@nt	
haemoglobin	'hi:m@ɡl@Ub@n	
haemophilia	hi:m@'fIli:@	
haemorrhage	'hEm@rIdZ	
haemorrhoid	'hEm@ro:Id	
haggard	hAɡ@d	
haggle	hAɡ@l	
hail	hEIl	
hair	hE@	
hair-raising	'hE@rEIzIN	
haircut	'hE@kat	
hairdo	'hE@du:	
hairdresser	'hE@drEs@	
hairstyle	'hE@sta:Il	
half	ha:f	
half-brother	'ha:f-braD@	
half-hearted	'ha:f-ha:t@d	
half-sister	'ha:f-sIst@	
halfway	'ha:fwEI	
hall	ho:l	
hallmark	'ho:lma:k	
hallucinate	h@'lu:s@nEIt	
hallway	'ho:lwEI	
halo	'hEIl@U	
halt	ho:lt	
halve	ha:v	
ham	hAm	
hamburger	hAmb@:ɡ@	
hammer	'hAm@	
hammock	'hAm@k	
hamper	'hAmp@	
hamstring	'hAmstrIN	
hand	hAnd	
handbag	hAndbAɡ	
handcuffs	'hAndkafs	
handful	'hAndfUl	
handicap	'hAndi:kAp	
handicraft	'hAndi:kra:ft	
handkerchief	'hANk@tS@f	'hANk@tSi:f
handle	'hAnd@l	
handmade	hAnmEId	
handout	'hAnda:Ut	
hands-on	hAndz-'On	
handshake	'hAndSEIk	
handsome	'hAns@m	
handwriting	'hAndra:ItIN	
handy	'hAndi:	
hang	hAN	
hang-glider	hAN-ɡla:Id@	
hang-up	'hAN-ap	
hangar	'hAN@	
hanger	'hAN@	
hangover	'hAN@Uv@	
hankie	'hANki:	
haphazard	hAp'hAz@d	
happen	'hAp@n	
happy	'hApi:	
harass	'hAr@s	h@'rAs
harbour	'ha:b@	
hard	ha:d	
hardly	'ha:dli:	
hardship	'ha:dSIp	
hardware	'ha:dwE@	
hardy	'ha:di:	
harm	ha:m	
harmony	'ha:m@ni:	
harness	'ha:n@s	
harp	ha:p	
harpoon	ha:'pu:n	
harsh	ha:S	
harvest	'ha:v@st	
has	hAz	
hash	hAS	
hassle	'hAs@l	
haste	hEIst	
hat	hAt	
hat-trick	'hAt-trIk	
hatch	hAtS	
hatchback	'hAtSbAk	
hatchet	'hAtS@t	
hate	hEIt	
haughty	'ho:ti:	
haul	ho:l	
haunt	ho:nt	
have	hAv	
haven	'hEIv@n	
havoc	'hAv@k	
hawk	ho:k	
hay	hEI	
hayfever	'hEIfi:v@	
haywire	'hEIwa:I@	
hazard	'hAz@d	
haze	hEIz	
hazel	'hEIz@l	
he	hi:	
head	hEd	
headstart	hEd'sta:t	
head-on	hEd-'On	
headache	'hEdEIk	
heading	'hEdIN	
headland	'hEdl@nd	'hEdlAnd
headlight	'hEdla:It	
headline	'hEdla:In	
headquarters	'hEdkwo:t@z	
headstone	'hEdst@Un	
headstrong	'hEdstrON	
headteacher	'hEdti:tS@	hEd'ti:tS@
headway	'hEdwEI	
headwind	'hEdwInd	
heal	hi:l	
health	hElT	
heap	hi:p	
hear	hI@	
hearing	'hI@rIN	
hearingaid	'hI@rINEId	
hearsay	'hI@sEI	
hearse	h@:s	
heart	ha:t	
heartache	'ha:tEIk	
heartbreak	'ha:tbrEIk	
heartburn	'ha:tb@:n	
hearten	'ha:t@n	
heartless	'ha:tl@s	
hearty	'ha:ti:	
heat	hi:t	
heater	'hi:t@	
heatwave	'hi:twEIv	
heave	hi:v	
heaven	'hEv@n	
heavy	'hEvi:	
heckle	'hEk@l	
hectare	'hEktE@	
hectic	'hEktIk	
hedge	hEdZ	
heel	hi:l	
hefty	'hEfti:	
heifer	'hEf@	
height	ha:It	
heighten	'ha:It@n	
heights	ha:Its	
heir	E@	
heirloom	'E@lu:m	
held	hEld	
helicopter	'hEli:kOpt@	
heliport	'hEli:po:t	
hell	hEl	
hello	ha'l@U	
helm	hElm	
helmet	'hElm@t	
help	hElp	
helping	'hElpIN	
helpless	'hElpl@s	
